DayTraining;Day;Step;discEV;Overload;agentsCharging;meanBatttery;atHome;reward1;reward2;reward3;
5;2;17;0;1;20;96.36363636363627;20;0.0;100.0;0.0;
5;2;18;0;1;20;98.63636363636353;20;0.0;100.0;0.0;
5;2;19;0;1;20;100.0;20;0.0;100.0;0.0;
5;2;20;0;1;20;100.0;20;0.0;100.0;0.0;
5;2;21;0;1;20;100.0;20;0.0;100.0;0.0;
5;2;22;0;1;20;100.0;20;0.0;100.0;0.0;
5;2;23;0;1;20;100.0;20;0.0;100.0;0.0;
5;2;24;0;1;20;100.0;20;0.0;100.0;0.0;
5;2;25;0;1;20;100.0;20;400.0;100.0;0.0;
5;2;26;0;1;19;96.11363636363636;19;0.0;100.0;0.0;
5;2;27;0;1;19;96.11363636363636;19;0.0;100.0;0.0;
5;2;28;0;1;19;96.11363636363636;19;400.0;100.0;0.0;
5;2;29;0;1;18;91.81818181818181;18;800.0;100.0;0.0;
5;2;30;0;1;16;83.5340909090909;16;0.0;100.0;0.0;
5;2;31;0;1;16;83.5340909090909;16;400.0;100.0;0.0;
5;2;32;0;1;15;79.54545454545455;15;400.0;100.0;0.0;
5;2;33;0;1;14;75.86363636363636;14;0.0;100.0;0.0;
5;2;34;0;1;14;75.86363636363636;14;400.0;100.0;0.0;
5;2;35;0;1;13;71.67045454545455;13;800.0;100.0;0.0;
5;2;36;0;1;11;63.590909090909086;11;400.0;100.0;0.0;
5;2;37;0;1;10;59.29545454545454;10;0.0;100.0;0.0;
5;2;38;0;1;10;59.29545454545454;10;0.0;100.0;0.0;
5;2;39;0;1;10;59.29545454545454;10;400.0;100.0;0.0;
5;2;40;0;1;9;55.81818181818181;9;400.0;100.0;0.0;
5;2;41;0;1;8;52.0340909090909;8;400.0;100.0;0.0;
5;2;42;0;1;7;47.94318181818181;7;800.0;100.0;0.0;
5;2;43;0;0;5;40.272727272727266;5;800.0;100.0;400.0;
5;2;44;0;0;3;32.09090909090908;3;0.0;100.0;400.0;
5;2;45;0;0;3;32.09090909090908;3;400.0;100.0;400.0;
5;2;46;0;0;2;27.79545454545454;2;400.0;100.0;400.0;
5;2;47;0;1;1;23.806818181818173;1;0.0;100.0;0.0;
5;2;48;0;1;1;23.806818181818173;1;0.0;100.0;0.0;
5;2;49;0;1;1;23.806818181818173;1;0.0;100.0;0.0;
5;2;50;0;1;1;23.806818181818173;1;0.0;100.0;0.0;
5;2;51;0;1;1;23.806818181818173;1;0.0;100.0;0.0;
5;2;52;0;1;1;23.806818181818173;1;400.0;100.0;0.0;
5;2;53;0;1;0;19.306818181818173;0;0.0;0.0;0.0;
5;2;54;0;1;0;19.306818181818173;0;0.0;0.0;0.0;
5;2;55;0;1;0;19.306818181818173;0;0.0;0.0;0.0;
5;2;56;0;1;0;19.306818181818173;0;0.0;0.0;0.0;
5;2;57;0;1;0;19.306818181818173;0;0.0;0.0;0.0;
5;2;58;0;1;0;19.306818181818173;0;0.0;0.0;0.0;
5;2;59;0;1;0;19.306818181818173;0;0.0;0.0;0.0;
5;2;60;0;1;0;19.306818181818173;0;0.0;0.0;0.0;
5;2;61;0;1;0;19.306818181818173;0;0.0;0.0;0.0;
5;2;62;0;1;0;19.306818181818173;0;0.0;0.0;0.0;
5;2;63;0;1;0;19.306818181818173;0;0.0;0.0;0.0;
5;2;64;0;1;1;19.306818181818173;1;0.0;400.0;0.0;
5;2;65;0;1;1;19.42045454545454;1;0.0;400.0;0.0;
5;2;66;0;1;1;19.534090909090903;1;0.0;400.0;0.0;
5;2;67;0;1;1;19.647727272727266;1;0.0;400.0;0.0;
5;2;68;0;1;1;19.76136363636363;1;0.0;400.0;0.0;
5;2;69;0;0;2;19.874999999999993;2;0.0;400.0;400.0;
5;2;70;0;0;3;20.102272727272716;3;0.0;400.0;400.0;
5;2;71;0;0;6;20.44318181818181;6;0.0;400.0;400.0;
5;2;72;0;1;7;21.124999999999993;7;0.0;371.42857142857144;0.0;
5;2;73;0;1;7;21.920454545454536;7;0.0;371.42857142857144;0.0;
5;2;74;0;1;8;22.715909090909086;8;0.0;375.0;0.0;
5;2;75;0;1;8;23.624999999999993;8;0.0;375.0;0.0;
5;2;76;0;1;9;24.5340909090909;9;0.0;355.55555555555554;0.0;
5;2;77;0;1;9;25.556818181818176;9;0.0;355.55555555555554;0.0;
5;2;78;0;1;10;26.57954545454545;10;0.0;360.0;0.0;
5;2;79;0;1;12;27.715909090909083;12;0.0;333.3333333333333;0.0;
5;2;80;0;1;13;29.07954545454545;13;0.0;307.6923076923077;0.0;
5;2;81;0;1;15;30.556818181818176;15;0.0;320.0;0.0;
5;2;82;0;1;16;32.261363636363626;16;0.0;312.5;0.0;
5;2;83;0;1;16;34.07954545454545;16;0.0;300.0;0.0;
5;2;84;0;1;16;35.89772727272727;16;0.0;300.0;0.0;
5;2;85;0;1;16;37.715909090909086;16;0.0;287.5;0.0;
5;2;86;0;1;17;39.53409090909091;17;0.0;294.11764705882354;0.0;
5;2;87;0;1;18;41.465909090909086;18;0.0;277.77777777777777;0.0;
5;2;88;0;1;19;43.51136363636363;19;0.0;273.6842105263158;0.0;
5;2;89;0;1;19;45.67045454545454;19;0.0;263.1578947368421;0.0;
5;2;90;0;1;19;47.829545454545446;19;0.0;257.89473684210526;0.0;
5;2;91;0;1;19;49.98863636363636;19;0.0;247.3684210526316;0.0;
5;2;92;0;1;19;52.147727272727266;19;0.0;226.31578947368422;0.0;
5;2;93;0;1;19;54.30681818181817;19;0.0;221.05263157894737;0.0;
5;2;94;0;1;19;56.46590909090908;19;0.0;221.05263157894737;0.0;
