DayTraining;Day;Step;discEV;TransformerLoad;agentsCharging;meanBatttery;atHome;reward1;reward2;reward3;energyCosts;
5;2;8;0;0.0;0;19532.98851608732;30;1080.0;3.6231884057970984;50.0;0.0;
5;2;9;0;0.0;0;19532.98851608732;30;1080.0;3.6231884057970984;50.0;0.0;
5;2;10;0;0.0;0;19532.98851608732;30;1080.0;3.6231884057970984;50.0;0.0;
5;2;11;0;0.0;0;19532.98851608732;30;1080.0;3.6231884057970984;50.0;0.0;
5;2;12;0;0.0;0;19532.98851608732;30;1080.0;3.6231884057970984;50.0;0.0;
5;2;13;0;0.0;0;19532.98851608732;30;1080.0;3.6231884057970984;50.0;0.0;
5;2;14;0;0.0;0;19532.98851608732;30;1080.0;3.6231884057970984;50.0;0.0;
5;2;15;0;0.0;0;19532.98851608732;30;1080.0;3.6231884057970984;50.0;0.0;
5;2;16;0;0.0;0;19532.98851608732;30;1080.0;3.6231884057970984;50.0;0.0;
5;2;17;0;0.0;0;19532.98851608732;30;1080.0;3.6231884057970984;50.0;0.0;
5;2;18;0;0.0;0;19532.98851608732;30;1080.0;3.6231884057970984;50.0;0.0;
5;2;19;0;0.0;0;19532.98851608732;30;1080.0;3.6231884057970984;50.0;0.0;
5;2;20;0;0.0;0;19532.98851608732;30;1080.0;3.6231884057970984;50.0;0.0;
5;2;21;0;0.0;0;19532.98851608732;30;1080.0;3.6231884057970984;50.0;0.0;
5;2;22;0;0.0;0;19532.98851608732;30;1080.0;3.6231884057970984;50.0;0.0;
5;2;23;0;0.0;0;19532.98851608732;30;1080.0;3.6231884057970984;50.0;0.0;
5;2;24;0;0.0;0;19532.98851608732;30;1080.0;3.6231884057970984;50.0;0.0;
5;2;25;0;0.0;0;19532.98851608732;30;1080.0;3.6231884057970984;50.0;0.0;
5;2;26;0;0.0;0;19532.98851608732;30;1080.0;3.6231884057970984;50.0;0.0;
5;2;27;0;0.0;0;19532.98851608732;30;1040.0;3.502415458937195;50.0;0.0;
5;2;28;0;0.0;0;19362.09103841308;29;680.0;2.373813093453273;50.0;0.0;
5;2;29;0;11500.0;5;17847.131819975504;19;290.0;1.7979731938542007;50.0;1.4000000000000001;
5;2;30;0;6900.0;3;16169.980321581874;8;80.0;0.9057971014492753;50.0;0.8400000000000001;
5;2;31;0;0.0;0;15304.755559053503;2;80.0;3.623188405797101;50.0;0.0;
5;2;32;0;0.0;0;15304.755559053503;2;0.0;0.0;50.0;0.0;
5;2;33;0;0.0;0;14975.850027899849;0;0.0;0.0;0.0;0.0;
5;2;34;0;0.0;0;14975.850027899849;0;0.0;0.0;0.0;0.0;
5;2;35;0;0.0;0;14975.850027899849;0;0.0;0.0;0.0;0.0;
5;2;36;0;0.0;0;14975.850027899849;0;0.0;0.0;0.0;0.0;
5;2;37;0;0.0;0;14975.850027899849;0;0.0;0.0;0.0;0.0;
5;2;38;0;0.0;0;14975.850027899849;0;0.0;0.0;0.0;0.0;
