DayTraining;Day;Step;discEV;TransformerLoad;agentsCharging;meanBatttery;atHome;reward1;reward2;reward3;energyCosts;
65;3;72;0;2300.0;1;15273.537633768055;1;20.0;3.16205533596838;50.0;0.55;
65;3;73;0;11500.0;5;15292.704300434723;6;150.0;2.371273712737128;50.0;4.1;
65;3;74;0;43700.0;19;15388.537633768055;19;470.0;2.1208907741251326;0.0;15.580000000000004;
65;3;75;0;48300.0;21;15752.704300434723;24;660.0;2.3086779780841273;6.25;17.220000000000002;
65;3;76;0;46000.0;20;16155.204300434723;29;800.0;2.587121073609536;15.517241379310345;16.400000000000002;
65;3;77;0;34500.0;15;16538.537633768057;30;840.0;2.872039589961116;50.0;12.300000000000002;
65;3;78;0;32200.0;14;16826.037633768054;30;840.0;2.9221161776835145;50.0;11.480000000000002;
65;3;79;0;29900.0;13;17094.370967101386;30;850.0;2.9721927654059135;50.0;10.660000000000002;
65;3;80;0;27600.0;12;17343.349529037645;30;860.0;3.022269353128313;50.0;9.840000000000002;
65;3;81;0;13800.0;6;17554.70110523019;30;860.0;3.3227288794627055;50.0;4.92;
65;3;82;0;4600.0;2;17669.70110523019;30;880.0;3.523035230352301;50.0;1.64;
65;3;83;0;0.0;0;17698.73436270388;30;880.0;3.6231884057970984;50.0;0.0;
65;3;84;0;0.0;0;17698.73436270388;30;880.0;3.6231884057970984;50.0;0.0;
65;3;85;0;0.0;0;17698.73436270388;30;880.0;3.6231884057970984;50.0;0.0;
65;3;86;0;0.0;0;17698.73436270388;30;880.0;3.6231884057970984;50.0;0.0;
65;3;87;0;0.0;0;17698.73436270388;30;880.0;3.6231884057970984;50.0;0.0;
65;3;88;0;0.0;0;17698.73436270388;30;880.0;3.6231884057970984;50.0;0.0;
65;3;89;0;2300.0;1;17698.73436270388;30;890.0;3.6078173034694743;50.0;0.55;
65;3;90;0;2300.0;1;17717.901029370547;30;890.0;3.6078173034694743;50.0;0.55;
65;3;91;0;2300.0;1;17737.067696037215;30;890.0;3.6078173034694743;50.0;0.55;
65;3;92;0;2300.0;1;17756.23436270388;30;890.0;3.6078173034694743;50.0;0.55;
65;3;93;0;11500.0;5;17775.401029370547;30;900.0;4.054520358868182;50.0;1.4000000000000001;
65;3;94;0;11500.0;5;17871.23436270388;30;910.0;4.054520358868182;50.0;1.4000000000000001;
65;3;95;0;9200.0;4;17951.333613700972;30;910.0;3.9682539682539653;50.0;1.12;
65;3;96;0;6900.0;3;18028.000280367636;30;920.0;3.881987577639748;50.0;0.8400000000000001;
65;4;1;0;16100.0;7;18084.046950236192;30;940.0;4.227053140096616;50.0;1.9600000000000002;
65;4;2;0;11500.0;5;18195.86748625036;30;950.0;4.054520358868182;50.0;1.4000000000000001;
65;4;3;0;9200.0;4;18291.398785815272;30;950.0;3.9682539682539653;50.0;1.12;
65;4;4;0;9200.0;4;18368.065452481937;30;960.0;3.9682539682539653;50.0;1.12;
65;4;5;0;6900.0;3;18438.472122177085;30;980.0;3.8819875776397486;50.0;0.8400000000000001;
65;4;6;0;6900.0;3;18492.362316449213;30;990.0;3.8819875776397486;50.0;0.8400000000000001;
65;4;7;0;4600.0;2;18531.702255631928;30;1000.0;3.795721187025532;50.0;0.56;
65;4;8;0;2300.0;1;18570.035588965264;30;1000.0;3.709454796411315;50.0;0.28;
65;4;9;0;11500.0;5;18589.202255631928;30;1000.0;4.054520358868182;50.0;1.4000000000000001;
65;4;10;0;13800.0;6;18685.035588965264;30;1020.0;4.140786749482399;50.0;1.6800000000000002;
65;4;11;0;11500.0;5;18799.984882113044;30;1030.0;4.054520358868182;50.0;1.4000000000000001;
65;4;12;0;11500.0;5;18895.818215446376;30;1030.0;4.054520358868182;50.0;1.4000000000000001;
65;4;13;0;6900.0;3;18991.651548779708;30;1040.0;3.8819875776397486;50.0;0.8400000000000001;
65;4;14;0;4600.0;2;19045.80993621457;30;1050.0;3.795721187025532;50.0;0.56;
65;4;15;0;2300.0;1;19081.00717011109;30;1050.0;3.7094547964113147;50.0;0.28;
65;4;16;0;2300.0;1;19100.173836777754;30;1050.0;3.7094547964113147;50.0;0.28;
65;4;17;0;13800.0;6;19119.340503444422;30;1050.0;4.140786749482399;50.0;1.6800000000000002;
65;4;18;0;16100.0;7;19234.340503444422;30;1090.0;4.227053140096616;50.0;1.9600000000000002;
65;4;19;0;9200.0;4;19328.83164606327;30;1090.0;3.9682539682539653;50.0;1.12;
65;4;20;0;9200.0;4;19405.49831272994;30;1090.0;3.9682539682539653;50.0;1.12;
65;4;21;0;13800.0;6;19482.164979396606;30;1090.0;4.140786749482399;50.0;1.6800000000000002;
65;4;22;0;13800.0;6;19597.164979396606;30;1110.0;4.140786749482399;50.0;1.6800000000000002;
65;4;23;0;9200.0;4;19696.257371842854;30;1120.0;3.9682539682539657;50.0;1.12;
