DayTraining;Day;Step;discEV;Overload;agentsCharging;meanBatttery;atHome;reward1;reward2;reward3;
5;2;14;0;1;7;74.65909090909086;20;0.0;70.0;0.0;
5;2;15;0;1;13;75.45454545454541;20;0.0;125.0;0.0;
5;2;16;0;1;8;76.93181818181816;20;0.0;77.5;0.0;
5;2;17;0;1;10;77.84090909090907;20;0.0;105.0;0.0;
5;2;18;0;1;7;78.97727272727269;20;0.0;62.5;0.0;
5;2;19;0;0;4;79.77272727272722;20;0.0;45.0;400.0;
5;2;20;0;1;7;80.2272727272727;20;0.0;60.0;0.0;
5;2;21;1;0;6;81.02272727272722;20;0.0;55.0;400.0;
5;2;22;0;1;10;77.7954545454545;19;0.0;92.10526315789474;0.0;
5;2;23;0;1;8;78.93181818181814;19;0.0;102.63157894736842;0.0;
5;2;24;0;1;10;79.84090909090904;19;0.0;68.42105263157895;0.0;
5;2;25;0;0;5;80.97727272727268;19;0.0;63.1578947368421;400.0;
5;2;26;0;1;8;81.49999999999996;19;0.0;73.6842105263158;0.0;
5;2;27;0;0;6;82.2954545454545;19;0.0;60.526315789473685;400.0;
5;2;28;0;1;7;82.97727272727268;19;400.0;71.05263157894737;0.0;
5;2;29;1;1;8;80.28409090909086;18;0.0;77.77777777777777;0.0;
5;2;30;0;0;6;76.94318181818177;17;400.0;67.6470588235294;400.0;
5;2;31;0;1;10;73.42045454545448;16;0.0;81.25;0.0;
5;2;32;0;0;4;74.39772727272721;16;0.0;62.5;400.0;
5;2;33;0;0;6;74.80681818181813;16;400.0;68.75;400.0;
5;2;34;0;1;8;72.10227272727268;15;400.0;76.66666666666667;0.0;
5;2;35;1;0;4;68.65909090909085;14;0.0;64.28571428571429;400.0;
5;2;36;0;1;8;64.63636363636358;13;800.0;80.76923076923077;0.0;
5;2;37;0;0;3;56.78409090909086;11;400.0;63.63636363636363;400.0;
5;2;38;1;1;7;52.96590909090905;10;400.0;85.0;0.0;
5;2;39;0;0;4;45.46590909090905;8;400.0;75.0;400.0;
5;2;40;0;0;5;41.48863636363632;7;800.0;85.71428571428571;400.0;
5;2;41;0;0;4;33.85227272727268;5;1200.0;90.0;400.0;
5;2;42;0;1;0;23.454545454545404;2;0.0;50.0;0.0;
5;2;43;0;1;0;23.454545454545404;2;0.0;50.0;0.0;
5;2;44;0;1;1;23.454545454545404;2;0.0;75.0;0.0;
5;2;45;0;0;2;23.56818181818177;2;0.0;100.0;400.0;
5;2;46;0;1;1;23.74999999999995;2;0.0;75.0;0.0;
5;2;47;0;1;1;23.86363636363632;2;0.0;75.0;0.0;
5;2;48;0;1;0;23.931818181818137;2;0.0;50.0;0.0;
5;2;49;0;0;2;23.931818181818137;2;400.0;100.0;400.0;
5;2;50;0;1;1;20.045454545454508;1;0.0;100.0;0.0;
5;2;51;0;1;0;20.045454545454508;1;400.0;50.0;0.0;
5;2;52;0;1;0;16.15909090909087;0;0.0;0.0;0.0;
5;2;53;0;1;0;16.15909090909087;0;0.0;0.0;0.0;
5;2;54;0;1;0;16.15909090909087;0;0.0;0.0;0.0;
5;2;55;0;1;0;16.15909090909087;0;0.0;0.0;0.0;
5;2;56;0;1;0;16.15909090909087;0;0.0;0.0;0.0;
5;2;57;0;1;0;16.15909090909087;0;0.0;0.0;0.0;
5;2;58;0;1;0;16.15909090909087;0;0.0;0.0;0.0;
5;2;59;0;1;0;16.15909090909087;0;0.0;0.0;0.0;
5;2;60;0;1;0;16.15909090909087;0;0.0;0.0;0.0;
5;2;61;0;1;0;16.15909090909087;1;0.0;0.0;0.0;
5;2;62;0;0;2;16.15909090909087;2;0.0;400.0;400.0;
5;2;63;0;1;1;16.386363636363594;2;0.0;200.0;0.0;
5;2;64;0;0;2;16.49999999999996;2;0.0;400.0;400.0;
5;2;65;0;1;0;16.727272727272684;2;0.0;0.0;0.0;
5;2;66;0;0;3;16.727272727272684;3;0.0;400.0;400.0;
5;2;67;0;1;1;17.068181818181777;3;0.0;133.33333333333334;0.0;
5;2;68;0;0;2;17.181818181818144;3;0.0;266.6666666666667;400.0;
5;2;69;0;1;1;17.40909090909087;3;0.0;133.33333333333334;0.0;
5;2;70;0;1;0;17.522727272727234;3;0.0;0.0;0.0;
5;2;71;0;1;1;17.522727272727234;4;0.0;100.0;0.0;
5;2;72;0;1;1;17.636363636363598;4;0.0;100.0;0.0;
5;2;73;0;0;2;17.74999999999996;6;0.0;133.33333333333334;400.0;
5;2;74;0;0;2;17.97727272727269;7;0.0;114.28571428571429;400.0;
5;2;75;0;0;3;18.204545454545418;7;0.0;171.42857142857142;400.0;
5;2;76;0;0;6;18.545454545454508;11;0.0;200.0;400.0;
5;2;77;0;0;6;19.227272727272688;11;0.0;200.0;400.0;
5;2;78;0;1;7;19.90909090909087;12;0.0;233.33333333333334;0.0;
